shipment_id,vehicle_id,vehicle_type,capacity_kg,product_name,product_type,product_min_temp,product_max_temp,batch_quantity,expiry_date,departure_date,origin,destination,journey_duration_min,shipment_status,overall_compliance,temperature_status,sensor_reliability,custody_evidence_quality,route_reliability,total_readings,missing_readings,offline_readings,avg_temperature_c,obs_min_temp,obs_max_temp,stddev_temperature_c,avg_battery_level,avg_signal_strength,total_events,traffic_delay_events,route_deviation_events,total_delay_minutes,total_handovers,signed_handovers,missing_signatures,signature_rate_pct
SHP0269,V024,Refrigerated Truck,1500.0,Frozen Corn,Frozen,-25.0,-18.0,169,2026-08-17,2026-08-02,Coimbatore,Salem,322.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,65,0,0,-21.026,-22.19,-20.11,0.42,85.57,83.71,7,1,0,10,2,2,0,100.0
SHP0270,V070,Refrigerated Van,1000.0,Frozen Paneer,Frozen,-25.0,-18.0,200,2026-08-11,2026-08-04,Kochi,Mumbai,343.0,Completed,Compliant,Compliant,Valid,Complete,Normal,69,0,0,-20.967,-21.67,-20.13,0.348,85.32,82.45,6,0,0,0,2,2,0,100.0
SHP0271,V086,Refrigerated Van,1200.0,Yogurt,Chilled,2.0,8.0,63,2026-08-20,2026-08-07,Hyderabad,Bengaluru,236.0,Completed,Compliant,Compliant,Valid,Complete,Normal,48,1,0,4.967,3.82,5.69,0.395,82.11,84.29,6,0,0,0,3,3,0,100.0
SHP0272,V020,Refrigerated Truck,1500.0,Fresh Milk,Chilled,2.0,8.0,289,2026-08-21,2026-08-02,Coimbatore,Mumbai,225.0,Completed,Review,Compliant,Review,Complete,Normal,46,0,0,4.992,4.25,5.59,0.361,84.72,85.7,8,0,0,0,4,4,0,100.0
SHP0273,V032,Refrigerated Van,1200.0,Frozen French Fries,Frozen,-25.0,-18.0,260,2026-08-05,2026-08-05,Bangalore,Madurai,358.0,Completed,Compliant,Compliant,Valid,Complete,Normal,72,0,0,-20.977,-22.35,-20.06,0.428,83.28,81.65,5,0,0,0,2,2,0,100.0
SHP0274,V006,Refrigerated Van,500.0,Fresh Paneer,Chilled,2.0,8.0,149,2026-08-27,2026-08-04,Bengaluru,Salem,333.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,67,0,0,5.025,3.89,6.09,0.399,82.9,84.31,7,1,0,25,2,2,0,100.0
SHP0275,V096,Refrigerated Truck,2000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,54,2026-08-15,2026-08-01,Kochi,Salem,114.0,Completed,Review,Compliant,Valid,Complete,Deviation,23,0,0,-21.135,-21.87,-20.22,0.427,85.15,86.83,8,0,1,0,4,4,0,100.0
SHP0276,V057,Refrigerated Van,1000.0,Frozen Peas,Frozen,-25.0,-18.0,190,2026-08-08,2026-08-05,Chennai,Salem,88.0,Completed,Review,Compliant,Valid,Complete,Deviation,18,0,0,-20.977,-21.52,-20.36,0.317,84.21,87.17,7,1,1,16,2,2,0,100.0
SHP0277,V031,Refrigerated Van,750.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,299,2026-08-14,2026-08-05,Hyderabad,Kochi,188.0,Completed,Review,Compliant,Valid,Review,Delayed,38,0,0,-20.912,-21.57,-19.65,0.382,87.17,86.42,8,1,0,32,3,2,1,66.67
SHP0278,V087,Refrigerated Truck,2000.0,Frozen French Fries,Frozen,-25.0,-18.0,265,2026-08-24,2026-08-06,Coimbatore,Chennai,211.0,Completed,Compliant,Compliant,Valid,Complete,Normal,43,0,0,-21.092,-21.96,-20.31,0.366,87.25,88.0,7,0,0,0,4,4,0,100.0
SHP0279,V095,Refrigerated Van,750.0,Frozen Corn,Frozen,-25.0,-18.0,52,2026-08-26,2026-08-01,Hyderabad,Mumbai,291.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,59,0,4,-20.723,-22.33,-15.75,1.312,84.3,78.24,5,0,0,0,2,2,0,100.0
SHP0280,V001,Refrigerated Van,500.0,Fresh Milk,Chilled,2.0,8.0,170,2026-08-10,2026-08-06,Bangalore,Bengaluru,347.0,Completed,Review,Compliant,Valid,Review,Normal,70,0,0,5.013,3.84,5.75,0.391,85.18,84.41,6,0,0,0,4,3,1,75.0
SHP0281,V062,Refrigerated Truck,3000.0,Frozen Corn,Frozen,-25.0,-18.0,41,2026-08-14,2026-08-04,Hyderabad,Mumbai,321.0,Completed,Review,Compliant,Valid,Review,Normal,65,0,0,-20.952,-21.81,-19.99,0.39,84.44,84.29,5,0,0,0,2,1,1,50.0
SHP0282,V054,Refrigerated Truck,1500.0,Fresh Cream,Chilled,2.0,8.0,223,2026-08-30,2026-08-05,Kochi,Chennai,273.0,Completed,Compliant,Compliant,Valid,Complete,Normal,55,0,4,5.099,3.81,6.04,0.456,86.05,79.04,5,0,0,0,3,3,0,100.0
SHP0283,V005,Refrigerated Truck,1500.0,Fresh Paneer,Chilled,2.0,8.0,38,2026-08-28,2026-08-01,Madurai,Mumbai,188.0,Completed,Compliant,Compliant,Valid,Complete,Normal,38,1,0,4.931,3.88,5.84,0.462,84.93,85.76,6,0,0,0,2,2,0,100.0
SHP0284,V052,Refrigerated Truck,1500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,202,2026-08-31,2026-08-04,Hyderabad,Bengaluru,175.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,36,0,0,-20.949,-21.67,-20.02,0.431,83.82,81.36,8,1,0,58,3,3,0,100.0
SHP0285,V019,Refrigerated Truck,1500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,159,2026-08-07,2026-08-04,Madurai,Bengaluru,160.0,Completed,Review,Compliant,Review,Complete,Normal,33,0,0,-20.992,-22.21,-20.22,0.404,85.71,86.94,6,0,0,0,4,4,0,100.0
SHP0286,V070,Refrigerated Van,1000.0,Cheese,Chilled,2.0,8.0,224,2026-08-27,2026-08-05,Hyderabad,Kochi,98.0,Completed,Review,Compliant,Valid,Review,Normal,20,0,4,4.842,4.23,5.52,0.352,87.06,68.45,8,0,0,0,2,1,1,50.0
SHP0287,V037,Refrigerated Truck,2500.0,Cheese,Chilled,2.0,8.0,193,2026-08-09,2026-08-06,Coimbatore,Mumbai,80.0,Completed,Compliant,Compliant,Valid,Complete,Normal,17,0,0,5.068,4.25,5.69,0.476,87.22,83.29,6,0,0,0,3,3,0,100.0
SHP0288,V092,Refrigerated Van,500.0,Cheese,Chilled,2.0,8.0,208,2026-08-29,2026-08-02,Salem,Kochi,126.0,Completed,Non-Compliant,Critical,Review,Review,Delayed,26,0,0,5.853,4.43,11.03,2.051,85.59,86.04,8,1,0,22,3,2,1,66.67
SHP0289,V001,Refrigerated Van,500.0,Fresh Milk,Chilled,2.0,8.0,237,2026-08-06,2026-08-04,Coimbatore,Bengaluru,229.0,Completed,Review,Compliant,Valid,Review,Normal,46,1,0,4.972,4.09,5.75,0.371,84.86,84.37,7,0,0,0,3,2,1,66.67
SHP0290,V045,Refrigerated Truck,2000.0,Fresh Cream,Chilled,2.0,8.0,112,2026-08-21,2026-08-03,Pune,Coimbatore,225.0,Completed,Review,Compliant,Review,Complete,Normal,46,0,0,4.919,4.09,6.03,0.36,84.23,85.74,8,0,0,0,2,2,0,100.0
SHP0291,V090,Refrigerated Truck,3000.0,Fresh Paneer,Chilled,2.0,8.0,72,2026-08-06,2026-08-03,Bengaluru,Chennai,214.0,Completed,Review,Compliant,Review,Complete,Normal,43,1,0,5.022,3.8,5.98,0.454,83.38,83.98,5,0,0,0,2,2,0,100.0
SHP0292,V079,Refrigerated Van,500.0,Fresh Paneer,Chilled,2.0,8.0,176,2026-08-18,2026-08-03,Pune,Bengaluru,97.0,Completed,Review,Compliant,Valid,Review,Normal,20,0,0,4.796,3.92,5.89,0.483,84.78,83.7,8,0,0,0,4,3,1,75.0
SHP0293,V098,Refrigerated Truck,3000.0,Yogurt,Chilled,2.0,8.0,247,2026-08-15,2026-08-01,Madurai,Mumbai,326.0,Completed,Review,Compliant,Review,Complete,Normal,66,1,0,5.047,4.07,6.02,0.382,85.22,84.58,6,0,0,0,2,2,0,100.0
SHP0294,V037,Refrigerated Truck,2500.0,Fresh Milk,Chilled,2.0,8.0,200,2026-08-23,2026-08-01,Bangalore,Mumbai,338.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,68,0,0,5.061,4.19,5.81,0.348,85.85,85.4,6,1,0,56,3,3,0,100.0
SHP0295,V021,Refrigerated Truck,2500.0,Fresh Paneer,Chilled,2.0,8.0,49,2026-08-06,2026-08-05,Mumbai,Salem,173.0,Completed,Review,Compliant,Review,Complete,Normal,35,0,0,5.014,4.12,5.78,0.357,85.75,84.57,8,0,0,0,4,4,0,100.0
SHP0296,V026,Refrigerated Truck,2500.0,Fresh Paneer,Chilled,2.0,8.0,282,2026-08-29,2026-08-03,Hyderabad,Madurai,210.0,Completed,Compliant,Compliant,Valid,Complete,Normal,43,0,0,4.985,4.19,6.01,0.403,85.91,85.33,8,0,0,0,2,2,0,100.0
SHP0297,V100,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,93,2026-08-31,2026-08-07,Hyderabad,Bengaluru,347.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,70,1,0,-20.951,-21.86,-19.82,0.421,84.17,83.59,7,1,0,16,3,3,0,100.0
SHP0298,V093,Refrigerated Truck,2500.0,Fresh Milk,Chilled,2.0,8.0,84,2026-08-06,2026-08-01,Chennai,Bangalore,288.0,Completed,Compliant,Compliant,Valid,Complete,Normal,58,0,0,5.045,4.19,5.82,0.384,82.92,87.12,5,0,0,0,3,3,0,100.0
SHP0299,V004,Refrigerated Van,500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,205,2026-08-16,2026-08-06,Hyderabad,Bengaluru,80.0,Completed,Review,Compliant,Review,Complete,Normal,17,0,0,-21.124,-21.97,-20.62,0.408,87.01,87.12,8,0,0,0,4,4,0,100.0
SHP0300,V065,Refrigerated Van,500.0,Frozen Paneer,Frozen,-25.0,-18.0,98,2026-08-25,2026-08-01,Madurai,Salem,191.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,39,0,0,-20.607,-21.95,-16.01,1.41,84.28,85.21,5,0,0,0,2,2,0,100.0
SHP0301,V032,Refrigerated Van,1200.0,Fresh Paneer,Chilled,2.0,8.0,210,2026-08-18,2026-08-03,Mumbai,Kochi,324.0,Completed,Compliant,Compliant,Valid,Complete,Normal,65,0,0,4.983,4.09,5.95,0.393,87.45,83.85,8,0,0,0,2,2,0,100.0
SHP0302,V064,Refrigerated Truck,2500.0,Frozen Paneer,Frozen,-25.0,-18.0,90,2026-08-20,2026-08-07,Madurai,Mumbai,309.0,Completed,Review,Compliant,Review,Complete,Deviation,62,0,0,-21.005,-21.72,-20.13,0.366,85.15,84.92,8,1,1,35,2,2,0,100.0
SHP0303,V035,Refrigerated Van,750.0,Cheese,Chilled,2.0,8.0,180,2026-08-24,2026-08-04,Chennai,Kochi,224.0,Completed,Review,Compliant,Valid,Review,Normal,45,0,0,4.964,4.39,5.84,0.31,84.39,83.8,5,0,0,0,3,2,1,66.67
SHP0304,V063,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,78,2026-08-04,2026-08-04,Mumbai,Bangalore,335.0,Completed,Compliant,Compliant,Valid,Complete,Normal,68,0,0,4.999,4.18,6.19,0.407,85.05,86.29,8,0,0,0,2,2,0,100.0
SHP0305,V019,Refrigerated Truck,1500.0,Frozen French Fries,Frozen,-25.0,-18.0,285,2026-08-16,2026-08-07,Mumbai,Chennai,167.0,Completed,Non-Compliant,Compliant,Review,Review,Normal,34,0,0,-20.971,-21.93,-20.23,0.417,86.32,89.06,7,0,0,0,4,3,1,75.0
SHP0306,V083,Refrigerated Van,1000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,153,2026-08-26,2026-08-03,Hyderabad,Salem,335.0,Completed,Review,Warning,Valid,Complete,Delayed,68,0,0,-20.726,-21.98,-2.91,2.226,87.72,83.63,6,1,0,56,2,2,0,100.0
SHP0307,V046,Refrigerated Van,1200.0,Yogurt,Chilled,2.0,8.0,166,2026-08-26,2026-08-03,Salem,Bangalore,138.0,Completed,Compliant,Compliant,Valid,Complete,Normal,28,0,0,5.066,4.3,5.91,0.424,85.06,82.46,5,0,0,0,3,3,0,100.0
SHP0308,V007,Refrigerated Van,750.0,Yogurt,Chilled,2.0,8.0,82,2026-08-08,2026-08-04,Chennai,Pune,79.0,Completed,Review,Compliant,Valid,Review,Delayed,16,0,0,4.983,4.3,5.88,0.419,81.78,84.69,8,1,0,22,4,3,1,75.0
SHP0309,V075,Refrigerated Van,750.0,Frozen French Fries,Frozen,-25.0,-18.0,108,2026-08-26,2026-08-05,Bangalore,Chennai,188.0,Completed,Review,Warning,Valid,Complete,Normal,38,0,0,-20.628,-22.11,-7.82,2.181,88.49,85.16,8,0,0,0,2,2,0,100.0
SHP0310,V011,Refrigerated Van,750.0,Fresh Milk,Chilled,2.0,8.0,183,2026-08-25,2026-08-05,Mumbai,Bangalore,176.0,Completed,Review,Compliant,Valid,Review,Normal,36,0,0,4.985,4.3,5.57,0.333,85.49,84.0,5,0,0,0,2,1,1,50.0
SHP0311,V041,Refrigerated Truck,2000.0,Fresh Milk,Chilled,2.0,8.0,297,2026-08-13,2026-08-04,Kochi,Salem,267.0,Completed,Compliant,Compliant,Valid,Complete,Normal,54,0,0,4.938,4.11,5.86,0.402,85.93,83.43,7,0,0,0,4,4,0,100.0
SHP0312,V028,Refrigerated Van,1000.0,Yogurt,Chilled,2.0,8.0,109,2026-08-29,2026-08-07,Salem,Madurai,120.0,Completed,Review,Compliant,Valid,Review,Normal,25,0,0,5.006,4.29,6.14,0.42,86.41,82.8,7,0,0,0,2,1,1,50.0
SHP0313,V056,Refrigerated Van,1200.0,Fresh Cream,Chilled,2.0,8.0,134,2026-08-07,2026-08-04,Mumbai,Chennai,92.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,19,0,0,4.854,3.97,5.54,0.449,85.85,86.79,5,1,0,54,4,4,0,100.0
SHP0314,V082,Refrigerated Truck,1500.0,Frozen Corn,Frozen,-25.0,-18.0,141,2026-08-29,2026-08-04,Bengaluru,Chennai,97.0,Completed,Review,Compliant,Valid,Review,Normal,20,0,0,-20.959,-21.81,-20.15,0.482,87.27,85.6,8,0,0,0,3,2,1,66.67
SHP0315,V056,Refrigerated Van,1200.0,Fresh Milk,Chilled,2.0,8.0,204,2026-08-21,2026-08-02,Madurai,Mumbai,214.0,Completed,Non-Compliant,Compliant,Review,Review,Normal,43,0,0,4.972,4.08,5.64,0.401,86.11,82.98,6,0,0,0,4,3,1,75.0
SHP0316,V054,Refrigerated Truck,1500.0,Cheese,Chilled,2.0,8.0,86,2026-08-23,2026-08-02,Bengaluru,Bangalore,284.0,Completed,Compliant,Compliant,Valid,Complete,Normal,57,0,0,5.067,4.3,5.94,0.413,84.3,83.68,7,0,0,0,3,3,0,100.0
SHP0317,V050,Refrigerated Van,1200.0,Frozen Peas,Frozen,-25.0,-18.0,178,2026-08-16,2026-08-01,Salem,Chennai,333.0,Completed,Review,Compliant,Valid,Review,Delayed,67,0,0,-20.936,-21.85,-19.93,0.411,85.2,85.75,8,1,0,45,3,2,1,66.67
SHP0318,V001,Refrigerated Van,500.0,Fresh Cream,Chilled,2.0,8.0,230,2026-08-28,2026-08-01,Hyderabad,Coimbatore,339.0,Completed,Review,Compliant,Valid,Review,Delayed,68,0,0,5.041,4.01,6.22,0.393,85.17,85.85,6,1,0,46,2,1,1,50.0
SHP0319,V092,Refrigerated Van,500.0,Fresh Cream,Chilled,2.0,8.0,57,2026-08-08,2026-08-06,Kochi,Coimbatore,251.0,Completed,Review,Compliant,Valid,Review,Deviation,51,0,0,5.068,4.13,6.37,0.472,84.78,84.71,5,0,1,0,4,2,2,50.0
SHP0320,V016,Refrigerated Truck,1500.0,Fresh Milk,Chilled,2.0,8.0,250,2026-08-18,2026-08-06,Chennai,Mumbai,123.0,Completed,Review,Compliant,Valid,Complete,Deviation,25,1,0,5.029,4.19,6.05,0.387,85.96,86.28,6,0,1,0,4,4,0,100.0
SHP0321,V085,Refrigerated Van,1200.0,Yogurt,Chilled,2.0,8.0,113,2026-08-28,2026-08-03,Chennai,Bengaluru,335.0,Completed,Compliant,Compliant,Valid,Complete,Normal,68,0,0,5.04,4.06,5.95,0.393,85.09,85.09,5,0,0,0,2,2,0,100.0
SHP0322,V047,Refrigerated Van,500.0,Frozen French Fries,Frozen,-25.0,-18.0,277,2026-08-31,2026-08-03,Mumbai,Bangalore,236.0,Completed,Review,Compliant,Review,Complete,Normal,48,0,0,-21.072,-21.9,-20.45,0.335,83.43,85.19,6,0,0,0,2,2,0,100.0
SHP0323,V019,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,285,2026-08-08,2026-08-06,Hyderabad,Salem,322.0,Completed,Non-Compliant,Critical,Review,Complete,Normal,65,0,0,-20.412,-22.13,-2.28,2.616,85.59,82.28,6,0,0,0,2,2,0,100.0
SHP0324,V010,Refrigerated Truck,2500.0,Yogurt,Chilled,2.0,8.0,102,2026-08-14,2026-08-01,Coimbatore,Hyderabad,189.0,Completed,Compliant,Compliant,Valid,Complete,Normal,38,0,0,5.013,4.19,5.84,0.357,85.38,85.92,8,0,0,0,4,4,0,100.0
SHP0325,V028,Refrigerated Van,1000.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,285,2026-08-13,2026-08-05,Hyderabad,Bangalore,350.0,Completed,Review,Warning,Valid,Complete,Normal,71,0,0,-20.68,-22.23,-1.9,2.297,84.88,84.59,5,0,0,0,3,3,0,100.0
SHP0326,V099,Refrigerated Van,500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,120,2026-08-24,2026-08-06,Chennai,Mumbai,341.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,69,0,0,-20.728,-21.83,-15.07,1.245,81.5,83.42,6,0,0,0,2,2,0,100.0
SHP0327,V022,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,175,2026-08-23,2026-08-07,Bangalore,Kochi,188.0,Completed,Review,Compliant,Review,Complete,Delayed,38,0,0,4.999,4.11,5.82,0.484,86.87,85.0,8,1,0,40,4,4,0,100.0
SHP0328,V033,Refrigerated Truck,2500.0,Frozen Paneer,Frozen,-25.0,-18.0,106,2026-08-22,2026-08-02,Bangalore,Hyderabad,309.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,62,0,0,-20.659,-21.89,-15.89,1.068,86.16,83.82,8,0,0,0,3,3,0,100.0
SHP0329,V071,Refrigerated Truck,2000.0,Frozen Corn,Frozen,-25.0,-18.0,192,2026-08-30,2026-08-01,Madurai,Coimbatore,180.0,Completed,Non-Compliant,Compliant,Review,Review,Deviation,37,0,0,-20.987,-21.95,-20.11,0.405,83.76,86.92,8,0,1,0,3,2,1,66.67
SHP0330,V097,Refrigerated Truck,2000.0,Frozen Peas,Frozen,-25.0,-18.0,61,2026-08-05,2026-08-06,Bangalore,Kochi,159.0,Completed,Compliant,Compliant,Valid,Complete,Normal,32,0,0,-21.104,-21.95,-20.08,0.369,83.72,87.13,6,0,0,0,2,2,0,100.0
SHP0331,V010,Refrigerated Truck,2500.0,Yogurt,Chilled,2.0,8.0,233,2026-08-23,2026-08-05,Madurai,Pune,216.0,Completed,Review,Compliant,Valid,Review,Delayed,44,0,0,5.099,3.96,5.98,0.417,85.37,86.61,5,2,0,83,3,2,1,66.67
SHP0332,V080,Refrigerated Van,750.0,Frozen French Fries,Frozen,-25.0,-18.0,299,2026-08-13,2026-08-06,Bengaluru,Coimbatore,246.0,Completed,Review,Compliant,Valid,Review,Normal,50,0,0,-20.929,-21.93,-20.21,0.371,85.81,84.58,7,0,0,0,4,3,1,75.0
SHP0333,V030,Refrigerated Truck,1500.0,Cheese,Chilled,2.0,8.0,145,2026-08-29,2026-08-04,Madurai,Salem,220.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,45,0,0,4.95,3.84,5.86,0.477,84.95,87.49,5,1,0,43,2,2,0,100.0
SHP0334,V046,Refrigerated Van,1200.0,Fresh Paneer,Chilled,2.0,8.0,252,2026-08-06,2026-08-06,Hyderabad,Salem,244.0,Completed,Review,Compliant,Valid,Complete,Deviation,49,0,0,5.067,3.82,6.31,0.421,84.02,84.08,7,0,1,0,3,3,0,100.0
SHP0335,V034,Refrigerated Van,1000.0,Frozen Corn,Frozen,-25.0,-18.0,245,2026-08-17,2026-08-01,Coimbatore,Madurai,288.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,58,0,0,-21.0,-21.73,-20.01,0.409,84.52,83.9,6,1,0,50,4,4,0,100.0
SHP0336,V050,Refrigerated Van,1200.0,Cheese,Chilled,2.0,8.0,124,2026-08-14,2026-08-04,Madurai,Kochi,115.0,Completed,Non-Compliant,Critical,Valid,Complete,Deviation,24,0,0,5.882,4.6,11.48,2.107,85.01,89.29,8,0,1,0,2,2,0,100.0
SHP0337,V064,Refrigerated Truck,2500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,183,2026-08-27,2026-08-03,Coimbatore,Bengaluru,203.0,Completed,Review,Compliant,Review,Complete,Normal,41,0,0,-21.023,-21.86,-20.09,0.397,86.65,87.68,8,0,0,0,4,4,0,100.0
SHP0338,V036,Refrigerated Van,1000.0,Cheese,Chilled,2.0,8.0,86,2026-08-28,2026-08-04,Coimbatore,Mumbai,99.0,Completed,Compliant,Compliant,Valid,Complete,Normal,20,0,0,4.902,3.93,5.86,0.507,88.29,86.3,5,0,0,0,4,4,0,100.0
SHP0339,V061,Refrigerated Van,500.0,Fresh Cream,Chilled,2.0,8.0,74,2026-08-14,2026-08-04,Bangalore,Chennai,75.0,Completed,Non-Compliant,Compliant,Review,Review,Deviation,16,0,0,4.924,4.04,5.54,0.43,85.75,85.94,5,1,1,23,3,2,1,66.67
SHP0340,V093,Refrigerated Truck,2500.0,Frozen French Fries,Frozen,-25.0,-18.0,82,2026-08-12,2026-08-03,Bengaluru,Salem,78.0,Completed,Review,Compliant,Valid,Complete,Deviation,16,0,4,-20.917,-21.77,-20.04,0.467,85.83,61.94,5,0,1,0,3,3,0,100.0
SHP0341,V018,Refrigerated Truck,1500.0,Yogurt,Chilled,2.0,8.0,92,2026-08-07,2026-08-04,Mumbai,Kochi,336.0,Completed,Non-Compliant,Critical,Valid,Complete,Delayed,68,0,0,5.403,4.22,11.38,1.385,83.92,85.26,7,1,0,13,4,4,0,100.0
SHP0342,V085,Refrigerated Van,1200.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,216,2026-08-31,2026-08-07,Pune,Coimbatore,174.0,Completed,Compliant,Compliant,Valid,Complete,Normal,35,0,0,-20.896,-21.7,-20.06,0.337,84.22,85.14,7,0,0,0,4,4,0,100.0
SHP0343,V051,Refrigerated Truck,3000.0,Yogurt,Chilled,2.0,8.0,101,2026-08-30,2026-08-06,Bengaluru,Kochi,316.0,Completed,Compliant,Compliant,Valid,Complete,Normal,64,0,0,4.983,3.87,5.96,0.402,84.57,85.5,5,0,0,0,3,3,0,100.0
SHP0344,V075,Refrigerated Van,750.0,Fresh Cream,Chilled,2.0,8.0,180,2026-08-10,2026-08-07,Mumbai,Bangalore,317.0,Completed,Non-Compliant,Critical,Valid,Review,Delayed,64,0,0,5.35,3.95,10.88,1.302,84.91,86.33,8,1,0,21,4,3,1,75.0
SHP0345,V070,Refrigerated Van,1000.0,Frozen French Fries,Frozen,-25.0,-18.0,283,2026-08-18,2026-08-07,Chennai,Hyderabad,144.0,Completed,Compliant,Compliant,Valid,Complete,Normal,29,0,0,-21.037,-21.7,-20.42,0.356,83.09,84.0,8,0,0,0,3,3,0,100.0
SHP0346,V023,Refrigerated Van,750.0,Fresh Paneer,Chilled,2.0,8.0,274,2026-08-04,2026-08-03,Mumbai,Coimbatore,151.0,Completed,Review,Compliant,Review,Complete,Delayed,31,0,0,5.011,4.34,5.85,0.394,86.34,88.0,7,1,0,13,3,3,0,100.0
SHP0347,V097,Refrigerated Truck,2000.0,Frozen French Fries,Frozen,-25.0,-18.0,278,2026-08-18,2026-08-03,Bengaluru,Coimbatore,307.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,62,0,0,-21.031,-21.88,-20.07,0.385,85.08,85.42,6,1,0,44,2,2,0,100.0
SHP0348,V035,Refrigerated Van,750.0,Frozen Corn,Frozen,-25.0,-18.0,200,2026-08-05,2026-08-07,Madurai,Chennai,309.0,Completed,Compliant,Compliant,Valid,Complete,Normal,62,0,0,-21.009,-21.76,-20.34,0.383,83.65,86.47,8,0,0,0,4,4,0,100.0
SHP0349,V082,Refrigerated Truck,1500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,273,2026-08-23,2026-08-05,Hyderabad,Bangalore,179.0,Completed,Review,Compliant,Valid,Complete,Deviation,36,0,0,-21.063,-22.33,-20.16,0.47,85.16,86.03,6,0,1,0,4,4,0,100.0
SHP0350,V093,Refrigerated Truck,2500.0,Fresh Paneer,Chilled,2.0,8.0,294,2026-08-04,2026-08-02,Chennai,Hyderabad,244.0,Completed,Compliant,Compliant,Valid,Complete,Normal,49,0,0,5.063,3.7,5.97,0.532,84.95,84.94,6,0,0,0,4,4,0,100.0
SHP0351,V099,Refrigerated Van,500.0,Frozen French Fries,Frozen,-25.0,-18.0,88,2026-08-12,2026-08-02,Salem,Pune,83.0,Completed,Review,Compliant,Valid,Review,Normal,17,0,0,-20.898,-21.36,-20.13,0.375,84.57,85.35,7,0,0,0,4,3,1,75.0
SHP0352,V086,Refrigerated Van,1200.0,Cheese,Chilled,2.0,8.0,207,2026-08-05,2026-08-06,Chennai,Madurai,326.0,Completed,Review,Compliant,Valid,Review,Normal,66,0,0,4.959,2.06,5.92,0.551,83.54,84.17,8,0,0,0,4,2,2,50.0
SHP0353,V012,Refrigerated Truck,2500.0,Fresh Milk,Chilled,2.0,8.0,119,2026-08-15,2026-08-06,Kochi,Bengaluru,149.0,Completed,Compliant,Compliant,Valid,Complete,Normal,30,0,0,4.975,4.03,5.79,0.438,85.69,84.7,5,0,0,0,4,4,0,100.0
SHP0354,V042,Refrigerated Truck,2000.0,Fresh Milk,Chilled,2.0,8.0,217,2026-08-20,2026-08-06,Salem,Madurai,99.0,Completed,Compliant,Compliant,Valid,Complete,Normal,20,0,0,5.042,4.59,5.48,0.265,84.69,88.25,8,0,0,0,2,2,0,100.0
SHP0355,V086,Refrigerated Van,1200.0,Fresh Cream,Chilled,2.0,8.0,163,2026-08-30,2026-08-04,Mumbai,Kochi,174.0,Completed,Review,Compliant,Valid,Review,Normal,35,0,0,4.968,4.17,5.71,0.38,83.43,86.71,6,0,0,0,3,2,1,66.67
SHP0356,V100,Refrigerated Truck,1500.0,Frozen Corn,Frozen,-25.0,-18.0,69,2026-08-16,2026-08-05,Mumbai,Salem,236.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,48,0,0,-20.934,-21.73,-20.38,0.313,83.84,82.21,8,2,0,44,2,2,0,100.0
SHP0357,V039,Refrigerated Truck,2000.0,Fresh Paneer,Chilled,2.0,8.0,207,2026-08-28,2026-08-03,Pune,Bengaluru,131.0,Completed,Compliant,Compliant,Valid,Complete,Normal,27,0,0,4.985,4.28,5.52,0.333,89.48,87.33,5,0,0,0,2,2,0,100.0
SHP0358,V072,Refrigerated Van,1000.0,Frozen Corn,Frozen,-25.0,-18.0,280,2026-08-16,2026-08-01,Pune,Coimbatore,323.0,Completed,Review,Compliant,Valid,Review,Delayed,65,0,0,-20.964,-21.89,-19.74,0.397,86.01,86.0,7,1,0,56,3,2,1,66.67
